review,recommended,helpful_or_not,playtime_at_review
"This game is made by doublefine. Why is that important? Well the leader of that company (Or former leader if he's already been fired by now, I have no idea) is a man named Tim Schafer. Apparently he was there when games like monkey island and grim fandango were made. I've heard they are great and were absolute classics.
So what is the issue then and why have I brought this up in the first place?

Well the studio he was in charge of by the name of ""Doublefine"" had a period I like to call the ""Indie phase"" where they hosted game jams and picked the best games out of the ones on display to be made into fully fledged games. One of the games they picked came out somewhat half baked. It was called ""Broken age"" and was forced to launch with only half of the game playable, so the studio could make enough money off the sales to create the second half of the game and add that. 
This might not seem so bad until you realise that the company had made a kickstarter for that game and promised the backers a full and ready game if they backed it. So understandably many backers were upset about this.

But Broken age wasn't the game that got the rawest deal. That was this game Spacebase DF-9. While I didn't back it on its kickstarter (Yes there was a kickstarter for this game too) I did buy it in early access. Now thankfully the game is playable.
Its a quirky yet fun space colony management sim where you get to make choices that effect your colony now and then.

But there is a glaring flaw here and it is the reason I cannot recommend the game. Because the whole project was dropped like a hot potato, there is a point in the game where the progression and content grinds to a halt. And I don't mean you get drip fed more content, I'm talking about walking into a fully fledged brick wall.

Your colonies/bases will be doomed eventually because of this. They may thrive, they might become sprawling megacentres that act as a refuge for humanity. But eventually they will wither and die due to enough natural space born disasters popping up and screwing the place over. I also encountered a game breaking scripting error once.
I was constantly choosing a dialogue option that sent attacking forces of pirate raiders away, and all of a sudden, something gave way in the code. 

Every single pirate raider I had convinced to leave my colony alone came swarming in like a bunch of army ants. That save file stood no chance. Everyone died horribly. 
In the end I'm sorry if my review made you upset, because to be honest I was getting upset while writing this. This game could have been great, but its been left behind.


Please, don't buy this game. Its not worth it in the end. 
Also for my final note I wouldn't recommend buying anything else from double fine either considering their track record. Except psychonaughts 2. I heard that is a really good game.

Anyway, that is everything I had to say.",False,20,1250
"The elevator from ""The Shining"", but with barf",False,1,5
"Buggy. It has some weird aspects where items aren't usable due to distance or orientation.  The game crashed after 13 hours of the plan, and now it's completely broken.  The late game is cheesy and grindy.  Wait until the finish it.",False,5,753
The crowning achievement and pinnacle of Tim Schafer's career.,False,13,80
"I stumbled upon this randomly after getting scammed in 2014.  I can’t believe this is still for sale, Shameful.  Unfinished, broken game that they unethically labeled as released.

They decided it “wasn’t profitable” yet they kept the profits they made from me.",False,38,221
Promised lots and is just a shell,False,8,74
the ai has no sense of survival and the tutorial is rubbish,False,0,570
"not really playable, abandoned game, not worth the money.",False,15,113
"I got this way early, and back when it went on steam, it was during a time when this genre was dead. It had pedigree, it had promise. None of that came to fruition. This was some game-jam demo that got a half hearted dev cycle, and it was cancelled the second it didn't do big numbers. It's abandonware. It was okay in its current state, as a work in progress. There may be mods that make this playable, but it isn't worth it. There's not enough under the hood to sustain more than a couple of hours of play.

One of the sadder outcomes in game development, but don't ♥♥♥♥♥♥♥ buy this.",False,7,1518
I just hope this game have achievements.,True,0,1170
"Good idea, but the workers are so blind - they don't know how to priortise work, nor can you set them to a specific task.",False,2,280
Abandonware. Don't do it.,False,22,147
"It was fun, until you realized it was somebody's failed university project. I doubt that it was, but it sure felt like it.",False,7,257
Abandoned immediately by Double Fine. Such a disappointment.,False,15,202
"Houston, we had a problem... and that problem was Spacebase DF-9. This game had all the potential to be an interstellar masterpiece, but alas, it got abandoned faster than an astronaut's lunch in zero gravity – and that's saying something!

I mean, seriously, it's like they planned to launch this game to the moon but forgot to pack the rocket fuel. I was eagerly waiting for the 1.0 release, but it's as elusive as spotting a comet in the daytime sky. And yet, here they are, still trying to sell it, like trying to convince me that Tang is still the official drink of space.

So, if you ever feel like taking a one-way ticket to disappointment, Spacebase DF-9 might be just the game for you. It's the cosmic equivalent of finding out your spaceship runs on cosmic fumes and duct tape. Someone get these developers a telescope so they can see where they went wrong!",False,11,1225
"Sorry, Double Fine, this is not your best work!  The game showed promise, but is basically unfinished and has a number of bugs.  I believe there is a community patch that fixes a lot of problems, but really the game should not be sold in the state it's in.  I quickly discovered that I wasn't going to play it for more than a few hours.",False,2,255
♥♥♥♥ you doublefine,False,20,1582
"I bought Spacebase DF-9 back in the day and I love the promise it had. Today I still hope Doublefine will do something with this. A revamp, a new version, something like Spacebase, because it was a flawed masterpiece for those that love Themelikes.",True,2,6218
"Was one of the first game I ever bought.  Begged my grandmother to use her credit card so I could simply get the money onto my account back in high school.  I enjoyed Double Fines stuff and really enjoyed the game.  Then they ran off with the money.  Honestly, ♥♥♥♥ Double Fine, and the people who oked this ♥♥♥♥♥♥♥",False,1,1277
"I did not expect much, and I was dissapointed.",False,1,131
"Didn't realize I never reviewed this game. As an early access backer of this game, all I can say is F Double Fine and all their future projects.",False,11,76
Just stopping by to beat a dead horse.,False,21,164
How do you kill the goodwill that Psychonauts generated? This game... right here.,False,7,4230
.,False,0,204
Sometimes you lose when you buy into EA.,False,4,122
https://sourceforge.net/projects/spacebasedf9-patch-1-09-final/,True,52,13
Linux version runs like ♥♥♥♥ and it's abandone-ware,False,3,302
Watching YT lets players try out each new alpha back in like 2014 was always a great time and after many years I got my hands on a PC that can run steam and come to find out that this game is just another forgotten and abandoned mess is just sad. On top of the devs giving up they still think this is worth $10 after all these years is wild.,False,8,75
"They still sell this?

Genuinely ahead of its time but abandoned before it could thrive.",False,6,14
♥♥♥♥ doublefine,False,0,76
"Better than Space Haven (the game the company made AFTER this one to trick you into buying it twice)

I actually really enjoyed this game but they got so much flak for it spending years in EA that they pulled the plug before it was complete to retaliate against the haters.  Even in the state it was in the last time I played it, it was better than Space Haven currently is.  Too bad the Devs were A-Holes

Side Note:  The Devs changed their studio name and are the same devs who are making Space haven.

So Space Haven is really just ""Spacebase DF9 2: we ran and hid""",True,0,171
"If you can get for a dollar or less its worth it, but this games ""finished"" release is so disappointing I can't put it into words. Community patches make it playable",False,0,511
